Region,Country,City,Month,Day,Year,AvgTemperature,fecha,tmin,tmax,prcp,wspd,pres,latitud,longitud
Europe,Spain,Barcelona,09,18,2019,74.3,2019-09-18,19.8,29.4,0.0,10.4,1014.9,41.3828939,2.1774322
Europe,Spain,Barcelona,09,19,2019,72.9,2019-09-19,18.0,28.0,0.0,6.9,1017.4,41.3828939,2.1774322
Europe,Spain,Barcelona,09,20,2019,71.9,2019-09-20,16.0,26.0,0.2,8.3,1018.8,41.3828939,2.1774322
Europe,Spain,Barcelona,09,21,2019,71.5,2019-09-21,19.9,23.8,11.2,20.3,1014.3,41.3828939,2.1774322
Europe,Spain,Barcelona,09,22,2019,72.1,2019-09-22,18.0,29.0,0.4,7.3,1012.1,41.3828939,2.1774322
Europe,Spain,Barcelona,09,23,2019,71.0,2019-09-23,17.0,26.0,0.0,9.1,1018.0,41.3828939,2.1774322
Europe,Spain,Barcelona,09,24,2019,72.3,2019-09-24,16.0,33.0,0.0,10.8,1015.0,41.3828939,2.1774322
Europe,Spain,Barcelona,09,25,2019,72.2,2019-09-25,21.7,25.4,0.0,12.9,1015.3,41.3828939,2.1774322
Europe,Spain,Barcelona,09,26,2019,72.1,2019-09-26,19.4,26.3,0.0,14.0,1018.1,41.3828939,2.1774322
Europe,Spain,Barcelona,09,27,2019,72.6,2019-09-27,20.1,26.9,0.0,11.7,1017.9,41.3828939,2.1774322
Europe,Spain,Barcelona,09,28,2019,72.9,2019-09-28,19.0,26.0,0.0,8.0,1020.2,41.3828939,2.1774322
Europe,Spain,Barcelona,09,29,2019,72.5,2019-09-29,19.2,26.6,0.0,19.4,1016.6,41.3828939,2.1774322
Europe,Spain,Barcelona,09,30,2019,72.3,2019-09-30,19.9,26.4,0.0,11.5,1016.7,41.3828939,2.1774322
Europe,Spain,Barcelona,10,01,2019,72.2,2019-10-01,16.0,30.0,0.0,5.6,1011.2,41.3828939,2.1774322
Europe,Spain,Barcelona,10,02,2019,72.0,2019-10-02,19.1,26.4,0.0,13.2,1012.2,41.3828939,2.1774322
Europe,Spain,Barcelona,10,03,2019,68.2,2019-10-03,16.7,25.1,0.0,14.8,1015.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,04,2019,69.1,2019-10-04,16.4,25.6,0.0,14.0,1015.9,41.3828939,2.1774322
Europe,Spain,Barcelona,10,05,2019,68.4,2019-10-05,15.0,23.0,0.0,7.4,1015.9,41.3828939,2.1774322
Europe,Spain,Barcelona,10,06,2019,69.5,2019-10-06,17.0,22.0,0.0,6.2,1017.0,41.3828939,2.1774322
Europe,Spain,Barcelona,10,07,2019,68.6,2019-10-07,15.0,27.0,0.0,6.9,1015.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,08,2019,69.3,2019-10-08,14.0,27.0,0.0,8.4,1018.6,41.3828939,2.1774322
Europe,Spain,Barcelona,10,09,2019,69.4,2019-10-09,17.0,24.0,0.6,4.5,1017.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,10,2019,67.3,2019-10-10,18.0,22.0,0.0,8.1,1021.9,41.3828939,2.1774322
Europe,Spain,Barcelona,10,11,2019,69.3,2019-10-11,19.0,24.0,0.0,5.6,1021.3,41.3828939,2.1774322
Europe,Spain,Barcelona,10,12,2019,70.4,2019-10-12,17.0,25.0,0.0,5.8,1019.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,13,2019,72.5,2019-10-13,19.0,25.0,0.0,8.7,1018.0,41.3828939,2.1774322
Europe,Spain,Barcelona,10,14,2019,71.4,2019-10-14,18.0,26.0,25.5,6.7,1014.3,41.3828939,2.1774322
Europe,Spain,Barcelona,10,15,2019,64.5,2019-10-15,14.4,22.6,0.0,13.4,1014.5,41.3828939,2.1774322
Europe,Spain,Barcelona,10,16,2019,63.5,2019-10-16,10.0,25.0,0.0,8.3,1018.0,41.3828939,2.1774322
Europe,Spain,Barcelona,10,17,2019,65.5,2019-10-17,10.0,25.0,0.0,6.4,1016.1,41.3828939,2.1774322
Europe,Spain,Barcelona,10,18,2019,66.4,2019-10-18,14.9,24.0,0.0,10.2,1014.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,19,2019,68.3,2019-10-19,13.0,26.0,1.2,7.1,1009.5,41.3828939,2.1774322
Europe,Spain,Barcelona,10,20,2019,70.6,2019-10-20,16.0,24.0,0.0,7.4,1007.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,21,2019,61.7,2019-10-21,12.0,18.0,9.2,4.9,1016.7,41.3828939,2.1774322
Europe,Spain,Barcelona,10,22,2019,64.6,2019-10-22,14.0,20.0,43.6,12.0,1011.9,41.3828939,2.1774322
Europe,Spain,Barcelona,10,23,2019,63.5,2019-10-23,13.8,20.3,0.5,17.9,1006.7,41.3828939,2.1774322
Europe,Spain,Barcelona,10,24,2019,60.6,2019-10-24,10.0,20.0,0.0,9.4,1014.0,41.3828939,2.1774322
Europe,Spain,Barcelona,10,25,2019,61.0,2019-10-25,10.0,23.0,0.0,5.3,1021.1,41.3828939,2.1774322
Europe,Spain,Barcelona,10,26,2019,61.5,2019-10-26,12.0,23.3,0.0,13.6,1021.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,27,2019,62.2,2019-10-27,10.0,24.0,0.0,5.6,1021.4,41.3828939,2.1774322
Europe,Spain,Barcelona,10,28,2019,62.7,2019-10-28,11.0,20.0,0.0,3.9,1017.7,41.3828939,2.1774322
Europe,Spain,Barcelona,10,29,2019,62.6,2019-10-29,12.0,23.0,0.0,4.5,1016.6,41.3828939,2.1774322
Europe,Spain,Barcelona,10,30,2019,64.2,2019-10-30,11.0,25.0,0.0,6.1,1019.2,41.3828939,2.1774322
Europe,Spain,Barcelona,10,31,2019,64.4,2019-10-31,15.0,22.0,0.1,5.1,1018.7,41.3828939,2.1774322
Europe,Spain,Barcelona,11,01,2019,62.4,2019-11-01,11.0,21.0,0.0,4.5,1016.2,41.3828939,2.1774322
Europe,Spain,Barcelona,11,02,2019,65.8,2019-11-02,13.0,24.0,0.6,8.9,1006.2,41.3828939,2.1774322
Europe,Spain,Barcelona,11,03,2019,65.2,2019-11-03,15.0,19.0,0.6,17.9,998.9,41.3828939,2.1774322
Europe,Spain,Barcelona,11,04,2019,65.7,2019-11-04,13.0,23.0,0.0,15.6,1004.5,41.3828939,2.1774322
Europe,Spain,Barcelona,11,05,2019,61.7,2019-11-05,13.0,17.0,0.0,16.9,1004.1,41.3828939,2.1774322
Europe,Spain,Barcelona,11,06,2019,58.3,2019-11-06,10.0,18.0,0.0,13.9,1009.4,41.3828939,2.1774322
Europe,Spain,Barcelona,11,07,2019,55.6,2019-11-07,9.1,20.1,0.0,12.0,1007.6,41.3828939,2.1774322
Europe,Spain,Barcelona,11,08,2019,53.1,2019-11-08,6.0,14.0,0.0,18.5,1007.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,09,2019,53.8,2019-11-09,5.0,15.0,5.6,11.1,1013.0,41.3828939,2.1774322
Europe,Spain,Barcelona,11,10,2019,52.8,2019-11-10,7.0,16.0,0.2,8.8,1009.3,41.3828939,2.1774322
Europe,Spain,Barcelona,11,11,2019,50.5,2019-11-11,3.0,16.0,0.2,8.0,1010.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,12,2019,54.8,2019-11-12,6.0,17.0,0.0,7.3,1008.5,41.3828939,2.1774322
Europe,Spain,Barcelona,11,13,2019,51.0,2019-11-13,6.0,15.0,4.7,5.5,1006.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,14,2019,49.7,2019-11-14,3.0,12.0,5.0,5.9,1000.2,41.3828939,2.1774322
Europe,Spain,Barcelona,11,15,2019,46.9,2019-11-15,2.0,12.0,0.0,9.5,1001.1,41.3828939,2.1774322
Europe,Spain,Barcelona,11,16,2019,47.3,2019-11-16,3.0,12.0,0.0,8.5,1009.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,17,2019,48.6,2019-11-17,3.0,13.0,0.0,9.3,1009.1,41.3828939,2.1774322
Europe,Spain,Barcelona,11,18,2019,50.8,2019-11-18,4.0,15.0,0.0,6.3,1010.1,41.3828939,2.1774322
Europe,Spain,Barcelona,11,19,2019,46.7,2019-11-19,1.0,14.0,0.0,5.4,1015.4,41.3828939,2.1774322
Europe,Spain,Barcelona,11,20,2019,46.0,2019-11-20,0.0,13.0,0.0,5.1,1012.4,41.3828939,2.1774322
Europe,Spain,Barcelona,11,21,2019,50.5,2019-11-21,4.0,14.0,0.3,6.2,1007.9,41.3828939,2.1774322
Europe,Spain,Barcelona,11,22,2019,54.2,2019-11-22,7.8,17.2,8.3,18.4,1002.6,41.3828939,2.1774322
Europe,Spain,Barcelona,11,23,2019,56.7,2019-11-23,10.0,15.0,0.0,16.4,993.1,41.3828939,2.1774322
Europe,Spain,Barcelona,11,24,2019,54.2,2019-11-24,6.0,17.0,0.0,7.4,1006.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,25,2019,53.0,2019-11-25,6.0,18.0,0.0,6.7,1011.3,41.3828939,2.1774322
Europe,Spain,Barcelona,11,26,2019,55.2,2019-11-26,8.0,18.5,0.0,16.3,1010.7,41.3828939,2.1774322
Europe,Spain,Barcelona,11,27,2019,60.2,2019-11-27,11.0,18.0,0.0,14.3,1007.1,41.3828939,2.1774322
Europe,Spain,Barcelona,11,28,2019,59.2,2019-11-28,8.0,19.0,0.0,10.6,1011.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,29,2019,58.1,2019-11-29,11.0,19.0,0.0,6.4,1016.9,41.3828939,2.1774322
Europe,Spain,Barcelona,11,30,2019,56.0,2019-11-30,7.0,19.0,0.0,4.9,1018.1,41.3828939,2.1774322
Europe,Spain,Barcelona,12,01,2019,56.5,2019-12-01,9.0,16.0,0.0,5.6,1012.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,02,2019,51.4,2019-12-02,5.0,14.0,0.0,5.1,1016.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,03,2019,51.5,2019-12-03,7.5,14.7,0.0,23.6,1017.6,41.3828939,2.1774322
Europe,Spain,Barcelona,12,04,2019,54.9,2019-12-04,11.0,14.0,68.9,16.7,1010.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,05,2019,54.5,2019-12-05,9.0,12.0,7.4,5.7,1017.4,41.3828939,2.1774322
Europe,Spain,Barcelona,12,06,2019,54.2,2019-12-06,8.0,16.0,0.0,5.9,1023.1,41.3828939,2.1774322
Europe,Spain,Barcelona,12,07,2019,52.4,2019-12-07,6.0,18.0,0.0,3.9,1022.9,41.3828939,2.1774322
Europe,Spain,Barcelona,12,08,2019,49.3,2019-12-08,3.0,12.0,0.0,8.0,1022.0,41.3828939,2.1774322
Europe,Spain,Barcelona,12,09,2019,54.2,2019-12-09,5.0,15.0,0.0,11.0,1020.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,10,2019,49.6,2019-12-10,2.0,14.0,0.0,4.8,1023.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,11,2019,48.7,2019-12-11,3.0,14.0,0.2,5.7,1018.1,41.3828939,2.1774322
Europe,Spain,Barcelona,12,12,2019,52.7,2019-12-12,6.0,12.0,0.0,14.4,1012.1,41.3828939,2.1774322
Europe,Spain,Barcelona,12,13,2019,62.3,2019-12-13,11.0,20.0,0.0,24.9,1001.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,14,2019,61.1,2019-12-14,10.0,17.0,0.0,15.4,1011.5,41.3828939,2.1774322
Europe,Spain,Barcelona,12,15,2019,53.7,2019-12-15,9.0,17.0,0.0,9.4,1013.2,41.3828939,2.1774322
Europe,Spain,Barcelona,12,16,2019,52.0,2019-12-16,5.0,14.0,0.0,4.1,1010.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,17,2019,57.0,2019-12-17,9.0,17.0,0.0,4.4,1007.5,41.3828939,2.1774322
Europe,Spain,Barcelona,12,18,2019,56.5,2019-12-18,8.0,18.0,0.0,4.5,1015.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,19,2019,53.6,2019-12-19,7.0,15.0,7.4,4.0,1015.1,41.3828939,2.1774322
Europe,Spain,Barcelona,12,20,2019,58.8,2019-12-20,11.0,18.0,6.2,8.4,1001.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,21,2019,60.2,2019-12-21,11.0,18.0,0.3,12.2,999.1,41.3828939,2.1774322
Europe,Spain,Barcelona,12,22,2019,62.0,2019-12-22,12.0,17.0,0.0,28.5,1006.2,41.3828939,2.1774322
Europe,Spain,Barcelona,12,23,2019,56.0,2019-12-23,6.0,16.0,0.0,11.8,1021.4,41.3828939,2.1774322
Europe,Spain,Barcelona,12,24,2019,53.0,2019-12-24,4.0,17.0,0.0,8.8,1025.4,41.3828939,2.1774322
Europe,Spain,Barcelona,12,25,2019,53.9,2019-12-25,5.0,19.0,0.0,4.1,1023.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,26,2019,53.4,2019-12-26,5.0,17.0,0.0,4.6,1024.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,27,2019,50.1,2019-12-27,4.0,14.0,0.0,6.1,1028.7,41.3828939,2.1774322
Europe,Spain,Barcelona,12,28,2019,48.3,2019-12-28,2.0,14.0,0.0,4.9,1030.4,41.3828939,2.1774322
Europe,Spain,Barcelona,12,29,2019,50.7,2019-12-29,8.2,14.6,0.0,11.0,1032.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,30,2019,50.9,2019-12-30,5.0,14.0,0.0,4.5,1032.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,31,2019,47.9,2019-12-31,3.0,12.0,0.0,6.6,1032.7,41.3828939,2.1774322
Europe,Spain,Bilbao,01,01,2020,46.1,2020-01-01,2.9,14.8,0.0,4.7,1032.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,02,2020,46.3,2020-01-02,1.4,15.4,0.0,8.4,1028.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,03,2020,53.4,2020-01-03,3.1,10.4,1.9,7.0,1033.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,04,2020,48.4,2020-01-04,5.5,12.3,0.5,3.7,1037.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,05,2020,41.6,2020-01-05,2.8,14.2,0.0,5.9,1033.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,06,2020,39.3,2020-01-06,0.1,13.7,0.0,7.2,1029.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,07,2020,38.1,2020-01-07,4.0,18.0,0.0,6.2,1032.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,08,2020,36.8,2020-01-08,4.7,18.7,0.0,7.2,1030.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,09,2020,35.9,2020-01-09,8.1,19.0,8.9,12.3,1024.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,10,2020,34.1,2020-01-10,6.1,12.5,8.4,10.5,1031.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,11,2020,36.9,2020-01-11,2.6,14.1,0.1,7.5,1033.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,12,2020,47.8,2020-01-12,0.1,14.8,0.0,8.3,1031.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,13,2020,47.5,2020-01-13,2.6,16.4,0.0,7.7,1021.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,14,2020,50.6,2020-01-14,11.3,17.0,0.0,17.7,1015.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,15,2020,49.5,2020-01-15,7.5,18.0,0.0,16.9,1018.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,16,2020,56.6,2020-01-16,12.4,19.9,2.5,19.1,1020.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,17,2020,50.3,2020-01-17,6.0,16.3,0.9,12.5,1028.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,18,2020,51.8,2020-01-18,5.8,16.2,18.1,14.5,1024.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,19,2020,58.7,2020-01-19,7.1,9.8,0.0,17.4,1031.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,20,2020,50.3,2020-01-20,2.7,7.2,0.0,9.6,1036.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,21,2020,46.4,2020-01-21,0.3,7.1,0.0,2.8,1031.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,22,2020,52.0,2020-01-22,5.8,9.7,0.1,4.0,1024.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,23,2020,50.0,2020-01-23,4.1,11.4,0.0,7.7,1019.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,24,2020,47.9,2020-01-24,9.6,14.0,0.0,12.4,1019.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,25,2020,43.5,2020-01-25,6.8,15.3,0.3,7.9,1017.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,26,2020,39.5,2020-01-26,4.4,15.6,0.1,5.7,1020.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,27,2020,36.9,2020-01-27,11.3,17.7,0.6,18.6,1016.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,28,2020,43.3,2020-01-28,5.6,15.5,0.1,12.6,1019.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,29,2020,46.9,2020-01-29,6.1,19.2,4.2,8.6,1020.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,30,2020,43.9,2020-01-30,13.3,19.5,0.5,15.5,1018.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,01,31,2020,39.9,2020-01-31,10.6,22.4,0.3,9.8,1019.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,01,2020,43.2,2020-02-01,12.6,22.2,0.0,8.8,1020.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,02,2020,43.0,2020-02-02,13.4,23.8,0.0,11.3,1024.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,03,2020,46.2,2020-02-03,10.8,26.0,0.1,9.1,1026.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,04,2020,53.6,2020-02-04,5.3,15.1,4.3,9.1,1033.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,05,2020,50.9,2020-02-05,2.8,12.3,0.0,8.8,1032.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,06,2020,50.9,2020-02-06,2.8,18.6,0.0,14.9,1022.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,07,2020,48.7,2020-02-07,9.1,18.8,0.0,9.2,1021.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,08,2020,46.6,2020-02-08,7.6,14.0,2.7,8.0,1023.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,09,2020,43.0,2020-02-09,7.4,19.5,0.0,15.3,1024.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,10,2020,39.5,2020-02-10,9.4,19.1,0.1,9.2,1027.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,11,2020,35.3,2020-02-11,10.3,14.1,1.4,7.6,1028.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,12,2020,36.1,2020-02-12,9.4,16.1,0.0,5.8,1024.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,13,2020,33.6,2020-02-13,9.3,19.9,0.0,11.6,1020.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,14,2020,33.6,2020-02-14,7.8,19.0,0.0,6.3,1026.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,15,2020,35.1,2020-02-15,5.6,21.4,0.0,11.3,1022.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,16,2020,42.4,2020-02-16,17.6,22.3,1.7,16.7,1019.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,17,2020,44.4,2020-02-17,6.5,19.5,2.6,14.5,1028.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,18,2020,46.0,2020-02-18,4.5,13.7,0.1,8.9,1035.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,19,2020,42.5,2020-02-19,2.8,16.0,0.0,6.4,1032.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,20,2020,43.9,2020-02-20,2.7,16.8,0.0,9.7,1026.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,21,2020,50.2,2020-02-21,5.8,16.6,0.0,8.4,1031.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,22,2020,59.0,2020-02-22,5.3,19.5,0.0,7.0,1033.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,23,2020,59.0,2020-02-23,3.9,18.2,0.0,8.1,1034.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,24,2020,57.9,2020-02-24,5.4,15.4,0.5,8.7,1027.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,25,2020,63.5,2020-02-25,9.3,13.0,7.4,11.8,1021.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,26,2020,53.3,2020-02-26,8.3,10.8,9.4,16.5,1022.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,27,2020,62.3,2020-02-27,8.7,15.2,7.5,12.9,1018.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,02,28,2020,53.1,2020-02-28,7.4,20.6,0.0,9.7,1018.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,01,2020,54.3,2020-03-01,7.1,17.8,21.0,15.5,1006.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,02,2020,54.9,2020-03-02,5.5,16.4,11.5,23.7,1004.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,03,2020,50.0,2020-03-03,5.7,17.4,5.5,22.7,1012.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,04,2020,50.4,2020-03-04,9.5,18.8,2.2,6.7,1016.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,05,2020,46.3,2020-03-05,6.5,19.6,11.4,24.7,1009.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,06,2020,47.1,2020-03-06,5.5,11.0,29.7,30.0,1017.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,07,2020,40.3,2020-03-07,5.5,14.3,2.9,15.8,1026.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,08,2020,36.5,2020-03-08,3.7,17.3,6.3,11.0,1024.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,09,2020,40.5,2020-03-09,6.9,12.9,3.5,15.0,1028.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,10,2020,39.6,2020-03-10,5.7,16.0,0.0,5.7,1027.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,11,2020,37.5,2020-03-11,5.4,19.6,0.0,9.5,1024.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,12,2020,43.9,2020-03-12,10.4,15.2,2.0,6.4,1024.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,13,2020,41.1,2020-03-13,4.1,14.3,0.0,6.7,1025.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,14,2020,44.2,2020-03-14,1.9,16.1,0.0,7.1,1023.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,15,2020,46.2,2020-03-15,5.5,17.6,23.9,14.7,1014.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,16,2020,54.1,2020-03-16,7.3,11.1,19.2,13.0,1020.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,17,2020,62.7,2020-03-17,9.0,13.8,0.0,4.4,1029.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,18,2020,61.7,2020-03-18,8.8,17.3,0.1,7.7,1026.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,19,2020,65.7,2020-03-19,8.8,24.3,0.0,8.0,1019.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,20,2020,66.5,2020-03-20,13.4,20.4,0.0,16.8,1014.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,21,2020,52.2,2020-03-21,9.9,21.8,0.0,15.2,1011.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,22,2020,52.9,2020-03-22,9.0,16.4,0.0,7.2,1014.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,23,2020,61.5,2020-03-23,10.4,17.5,0.0,6.0,1018.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,24,2020,60.8,2020-03-24,7.3,21.7,0.0,7.0,1018.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,25,2020,59.7,2020-03-25,5.7,15.6,0.0,11.6,1016.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,26,2020,55.8,2020-03-26,4.5,13.4,0.0,17.0,1014.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,27,2020,55.1,2020-03-27,1.2,15.2,0.0,9.5,1016.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,28,2020,57.6,2020-03-28,2.6,17.5,0.0,7.6,1019.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,29,2020,61.1,2020-03-29,3.3,14.8,2.4,0.0,0.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,30,2020,51.6,2020-03-30,1.7,7.4,5.4,8.0,1021.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,03,31,2020,51.3,2020-03-31,1.4,8.5,4.2,6.6,1015.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,01,2020,49.1,2020-04-01,6.4,18.2,0.7,12.7,1013.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,02,2020,52.0,2020-04-02,5.3,15.1,0.0,8.9,1015.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,03,2020,52.1,2020-04-03,2.4,15.3,0.0,8.8,1019.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,04,2020,49.3,2020-04-04,4.8,24.2,0.0,17.6,1014.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,05,2020,55.4,2020-04-05,14.2,24.4,1.4,25.2,1012.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,06,2020,62.4,2020-04-06,11.5,17.4,3.6,8.6,1019.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,07,2020,52.6,2020-04-07,10.5,23.3,0.0,10.3,1022.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,08,2020,50.7,2020-04-08,11.2,23.0,0.0,9.1,1022.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,09,2020,53.7,2020-04-09,10.9,27.0,0.0,9.7,1018.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,10,2020,60.8,2020-04-10,14.4,21.9,1.7,8.3,1018.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,11,2020,51.7,2020-04-11,14.0,18.2,5.9,6.3,1020.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,12,2020,51.5,2020-04-12,13.7,22.6,0.7,5.4,1016.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,13,2020,50.4,2020-04-13,9.8,18.1,0.0,9.4,1009.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,14,2020,52.8,2020-04-14,9.0,20.1,0.0,7.8,1013.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,15,2020,54.0,2020-04-15,11.2,23.0,0.0,24.2,1011.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,16,2020,56.5,2020-04-16,14.2,24.3,2.0,22.2,1012.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,04,17,2020,59.7,2020-04-17,12.7,24.0,2.5,13.3,1012.2,43.2630018,-2.9350039
